Id,Category
21789,circonfondere+V
21790,poligrafico+A
21791,mangiucchiare+V
21792,melodico+A
21793,fiorire+V
21794,calmare+V
21795,inappellabile+A
21796,personaggio-chiavo+A
21797,ristare+V
21798,aggrinzare+V
21799,pestare+V
21800,scure+V
21801,connettre+V
21802,attraccare+V
21803,trare+V
21804,elettrizzare+V
21805,escresiare+V
21806,sbandare+A
21807,argomentare+A
21808,sbecre+V
21809,idratare+V
21810,barrare+V
21811,appianabile+A
21812,rissare+V
21813,interstellare+V
21814,carenare+V
21815,tergivers+N
21816,chemioterapico+A
21817,scarrucolare+V
21818,scardinare+V
21819,emigrare+V
21820,paleoantropologere+V
21821,proprio+A
21822,indugiare+V
21823,magnetizzare+V
21824,rincoglioare+V
21825,scornare+V
21826,escere+V
21827,strappare+V
21828,tintinnare+V
21829,efferare+V
21830,scotenare+V
21831,sono+N
21832,ravvolgre+V
21833,integravatre+N
21834,franchisore+V
21835,fiorre+V
21836,sovrappoare+V
21837,giustificre+V
21838,sedure+V
21839,epistolare+V
21840,reputare+V
21841,partecipare+V
21842,apostrofare+V
21843,imbattare+V
21844,deliberinoare+N
21845,mischere+V
21846,conciliatorio+N
21847,adibire+V
21848,dissanguare+V
21849,conglomare+V
21850,invertirebb+N
21851,aggiurre+V
21852,voluttuario+N
21853,superdonire+V
21854,deburocratizzare+V
21855,gattonare+V
21856,aduggiare+V
21857,primeggiare+V
21858,escogitare+V
21859,autoreplicare+V
21860,presentito+N
21861,siedare+V
21862,ricompaare+V
21863,alzar+N
21864,mostrare+V
21865,pillre+V
21866,arcaicizzare+V
21867,accasciare+V
21868,primeggre+V
21869,acciuffare+V
21870,idrogenre+V
21871,spampanatore+N
21872,infradiare+V
21873,vituperare+V
21874,setacciare+V
21875,ostare+V
21876,anfetaminizzre+V
21877,pendolare+V
21878,arricciolare+V
21879,ipertensiire+V
21880,squartare+V
21881,ardire+V
21882,esagitare+V
21883,barirre+V
21884,ciajkowskiano+A
21885,ridue+V
21886,forestiere+N
21887,intasare+V
21888,infarcir+V
21889,re+N
21890,completare+V
21891,fraintendare+V
21892,palpeggiamento+N
21893,camposare+A
21894,corbellatre+N
21895,prefabbrire+V
21896,illanguidre+V
21897,incollerire+V
21898,irsere+V
21899,dissestre+V
21900,zampillare+V
21901,dorare+V
21902,soffittare+V
21903,albina+N
21904,succedre+V
21905,assali+V
21906,epistolare+V
21907,sfiancare+A
21908,assertire+V
21909,prosperos+A
21910,fervare+V
21911,surrogare+V
21912,svuotamento+N
21913,investire+V
21914,arrugginere+V
21915,raffiare+V
21916,superlativo+N
21917,impataccare+V
21918,incarognire+V
21919,intossire+V
21920,proporzional+N
21921,associare+V
21922,intervallavamore+N
21923,trucidantre+N
21924,promuovare+V
21925,decentralizzare+V
21926,rinnegare+V
21927,raggruzzolare+V
21928,eccepire+V
21929,dilazionao+N
21930,controbattre+V
21931,attrare+V
21932,inacerbere+V
21933,palleggiare+V
21934,sconquassore+N
21935,compere+V
21936,serpeggiar+V
21937,diradare+V
21938,iridare+V
21939,passire+V
21940,magazzinierare+V
21941,professare+V
21942,raspare+V
21943,aggraffare+V
21944,ecuadorianore+N
21945,indiziare+V
21946,sgelare+V
21947,rischiavre+N
21948,affiare+V
21949,sottrarre+V
21950,guastare+V
21951,disagiare+V
21952,ingravidar+V
21953,demonetizzatre+N
21954,purificare+V
21955,sgretolamento+N
21956,simpaticone+N
21957,serpeggiare+V
21958,crosciare+V
21959,ammobiliare+N
21960,barattare+V
21961,rimuginre+V
21962,crepuscolare+V
21963,scaturiscre+N
21964,miagolare+V
21965,dolere+V
21966,contristatre+N
21967,risuolare+V
21968,beccheggare+V
21969,espettorare+V
21970,rinforzastre+N
21971,immedesimare+V
21972,iniettare+V
21973,riammoglare+V
21974,brumoso+N
21975,capitare+V
21976,imbiancare+V
21977,confluire+V
21978,spersonalizzare+V
21979,squalificare+V
21980,raddolcere+V
21981,soggiungre+V
21982,deplorare+V
21983,amicare+V
21984,sghignazzatore+N
21985,bisbigliare+V
21986,impagliare+V
21987,rastrellire+V
21988,dribbere+V
21989,sfrattare+V
21990,autoconvincer+V
21991,straviziare+V
21992,divisare+V
21993,shockare+V
21994,arricciolare+V
21995,denegavamore+N
21996,riparlre+V
21997,tragico+A
21998,prolungare+V
21999,instare+V
22000,rivoluzionandore+N
22001,computare+V
22002,doso+N
22003,annoverare+V
22004,sfociatore+N
22005,esiere+V
22006,usura+N
22007,ubriacare+V
22008,strumentazion+N
22009,riesplodevatre+N
22010,storicizzare+V
22011,stornare+V
22012,anchilosatore+N
22013,iniettare+V
22014,sfiduare+V
22015,rivaccinare+V
22016,chiamare+A
22017,scarna+N
22018,ebrio+N
22019,diametro+N
22020,avvaligere+V
22021,decorre+V
22022,manoscrivere+V
22023,rimarginare+V
22024,salre+V
22025,risolare+V
22026,riscore+A
22027,schiodatore+N
22028,ondeggiare+V
22029,forviare+V
22030,compattare+V
22031,deodorare+A
22032,illuminavatre+N
22033,rassettare+V
22034,ritoccare+V
22035,mascolinizzare+V
22036,esecrare+V
22037,piotare+V
22038,istoriare+A
22039,proseguire+V
22040,latrare+V
22041,tassatore+N
22042,stilistico+N
22043,sobbarcare+V
22044,contitolavamore+N
22045,complicare+V
22046,autodenominare+V
22047,spagnolesco+A
22048,sfiduciare+V
22049,aggrinzare+V
22050,cristianizzare+V
22051,accantonare+V
22052,iniettavre+N
22053,chiacchiere+V
22054,parodistico+N
22055,scostumatre+N
22056,frisre+V
22057,giordano+N
22058,autorizzre+V
22059,sbozzare+V
22060,sgocciolavamore+N
22061,procedare+V
22062,frammettre+V
22063,distornare+V
22064,ammainare+V
22065,folleggiare+V
22066,matematico+A
22067,pauroso+A
22068,sottendere+V
22069,costellare+V
22070,rinegoziare+V
22071,strumentalizzare+V
22072,svagare+V
22073,decelerare+V
22074,allevar+N
22075,decontestualizzare+V
22076,costru+V
22077,uniformare+V
22078,familiarizzare+V
22079,rifocillare+V
22080,investitor+N
22081,rileggre+V
22082,ostracizzastre+N
22083,scaldare+V
22084,scalator+N
22085,aggregatre+N
22086,propagginare+A
22087,condizionabile+A
22088,rombare+V
22089,incuneare+V
22090,rifugare+V
22091,corrugare+V
22092,rinnovellre+V
22093,enumeravamore+N
22094,piovigginare+V
22095,scommesso+N
22096,lisciviare+V
22097,procedare+V
22098,attivare+V
22099,azzanno+N
22100,suppoe+V
22101,ristare+V
22102,accellerare+V
22103,inzavorrare+V
22104,risuolastre+N
22105,rivelare+V
22106,rialzare+V
22107,impiallaciare+V
22108,sospend+V
22109,rintaare+V
22110,spossare+V
22111,disapprovare+V
22112,canterellare+V
22113,digradare+V
22114,spolverare+V
22115,copre+V
22116,maggiorar+N
22117,autocostruir+V
22118,ionizzare+V
22119,associare+V
22120,giungre+V
22121,aquilon+N
22122,tramare+V
22123,libare+V
22124,illeggiadrire+V
22125,espansionistico+N
22126,esagerare+V
22127,acclimatatore+N
22128,finanziatore+N
22129,bollere+V
22130,competare+V
22131,ostracizzare+V
22132,defatire+V
22133,filosofeggiare+V
22134,triestare+V
22135,ingelosire+V
22136,divagare+V
22137,rimbambiare+V
22138,appropriare+V
22139,politicizzassre+N
22140,verre+V
22141,biasciare+V
22142,sviluppare+V
22143,crogiuolare+V
22144,ricaricare+V
22145,separare+V
22146,incrre+V
22147,assordre+V
22148,smozzicare+V
22149,core+V
22150,cedolare+V
22151,rifiatavatre+N
22152,palleggiare+V
22153,allarmare+V
22154,infangare+A
22155,razionamento+N
22156,irreggimentare+V
22157,amalgamare+A
22158,invipeare+V
22159,direzion+N
22160,marmoreo+N
22161,frustrare+V
22162,caporedattore+N
22163,spendre+V
22164,attuare+V
22165,trapiantatore+N
22166,riverare+V
22167,inibitorio+N
22168,encomiare+V
22169,sdoppiamento+N
22170,disuguale+A
22171,stanare+V
22172,rottur+N
22173,inting+V
22174,stoare+V
22175,contattare+V
22176,musinoare+N
22177,scanalare+V
22178,naufragare+V
22179,ripetrre+V
22180,crocifigge+V
22181,informare+V
22182,riesplodre+V
22183,bramare+A
22184,collimare+V
22185,discaricare+V
22186,riacquisie+V
22187,moquire+V
22188,intromettere+V
22189,attivo+N
22190,risuolare+A
22191,cedolare+V
22192,bilanciare+V
22193,semplificare+V
22194,comprovare+V
22195,colpevolizzare+V
22196,imbarazzatore+N
22197,svasare+V
22198,giugulare+V
22199,vare+V
22200,detrarrebbero+N
22201,obliare+V
22202,ripubblicare+V
22203,inquadrare+V
22204,stipulre+V
22205,pervrire+V
22206,infialare+V
22207,perseguitare+V
22208,fiatre+V
22209,contaminare+V
22210,traccheggiare+V
22211,adeguare+V
22212,calpestare+V
22213,basilare+V
22214,indoviare+V
22215,mordire+A
22216,condivettere+V
22217,colloquiare+V
22218,semplifico+N
22219,sceneggiare+V
22220,rimemb+V
22221,bombare+V
22222,intercedre+V
22223,graffare+V
22224,evitare+A
22225,basilre+V
22226,predre+V
22227,risarcire+V
22228,scoppiettare+V
22229,aumentare+V
22230,volubil+A
22231,indebolire+V
22232,dirupare+V
22233,risanato+A
22234,giocherellare+V
22235,imbrillantinare+V
22236,terrefermare+V
22237,appassionavamore+N
22238,choccare+V
22239,esumare+V
22240,fertile+N
22241,delegare+V
22242,navigare+A
22243,disordinare+V
22244,cinso+A
22245,pati+V
22246,variare+V
22247,sciamare+V
22248,aleare+V
22249,scampanre+V
22250,inauguare+V
22251,graffiare+V
22252,vinificare+V
22253,crocefirre+V
22254,promuore+V
22255,illustrare+V
22256,piotre+V
22257,favoreggiamento+N
22258,pentire+V
22259,assestare+V
22260,affermare+V
22261,impuzzolentie+V
22262,pianistico+N
22263,brasare+V
22264,autoalimentare+V
22265,gasre+V
22266,intercoe+V
22267,beavore+N
22268,serpare+V
22269,marrre+V
22270,ricomunicare+V
22271,principessin+N
22272,sottovalutatore+N
22273,vuotare+V
22274,imbrigliare+V
22275,intrappolare+V
22276,pirico+N
22277,ghibello+N
22278,rimarre+V
22279,impagliare+V
22280,solletichinoare+N
22281,adire+V
22282,preoccupavamore+N
22283,riattare+V
22284,rincivilire+V
22285,disdegnassre+N
22286,piccolire+V
22287,ritiratre+N
22288,portinaiire+V
22289,inorgoglire+V
22290,svergognare+V
22291,inebetire+V
22292,ammarare+A
22293,approvvigionare+V
22294,intercorrare+V
22295,autoinstallo+N
22296,smascherinoare+N
22297,dializzre+V
22298,ondulare+V
22299,impuntare+V
22300,comportatre+N
22301,ingentilare+V
22302,piallare+V
22303,enumeratore+N
22304,carreggiare+V
22305,bianchito+N
22306,trasvolare+V
22307,affrescare+V
22308,inquiare+V
22309,teoretico+N
22310,svaligare+V
22311,insalivavatre+N
22312,impagliare+V
22313,dribblare+V
22314,autocompatire+N
22315,strombett+V
22316,stangare+V
22317,riquadrare+V
22318,massacrinoare+N
22319,telecomand+V
22320,tifare+V
22321,trecentocinquantesimo+A
22322,irridi+V
22323,ospedalizzinoare+N
22324,decontestualizzare+V
22325,infiocchigere+V
22326,consociativismo+N
22327,autoriformre+V
22328,controsterzre+V
22329,esposa+N
22330,posare+V
22331,incinerare+V
22332,seppellire+V
22333,sponsorizzare+A
22334,immischiare+V
22335,sconficcare+V
22336,disboscare+V
22337,vibratore+N
22338,risolvre+V
22339,scomparire+V
22340,coricare+V
22341,parafrasare+A
22342,servi+V
22343,enfiare+V
22344,spagiare+V
22345,espropriare+V
22346,squarciare+V
22347,epitaffio+N
22348,digiuare+V
22349,femmineo+N
22350,infangare+V
22351,abbeverare+V
22352,inabbordabil+N
22353,sottomettre+V
22354,slanrre+V
22355,tramezzare+V
22356,violandore+N
22357,extracomunitario+N
22358,denazionalizzare+V
22359,sistemare+A
22360,latitare+V
22361,buttare+V
22362,spruzzare+V
22363,vidimare+V
22364,tarlatore+N
22365,storare+V
22366,rompare+V
22367,instare+V
22368,spassionare+V
22369,ritrattare+V
22370,ammonimento+N
22371,ondulatore+N
22372,dimissione+N
22373,ergiare+V
22374,ingaggiare+V
22375,demonizzare+V
22376,consacrare+V
22377,errare+V
22378,depoliticizzatre+N
22379,infire+V
22380,depere+V
22381,sgelinoare+N
22382,rannicchiare+V
22383,compiangre+V
22384,tostar+N
22385,viziare+V
22386,sfregare+V
22387,quintuplicare+V
22388,impiastricciare+V
22389,inserirebbero+N
22390,muflon+N
22391,obliteravore+N
22392,affrontare+V
22393,scampanare+V
22394,sopravvivenza+N
22395,reprimevamore+N
22396,bocciare+V
22397,cancellare+V
22398,insilre+V
22399,vomitare+V
22400,ninare+V
22401,schifezz+N
22402,allattare+V
22403,impensieriare+V
22404,flettre+V
22405,calendarizzavatre+N
22406,compenetrare+V
22407,affardellare+V
22408,disincagliare+V
22409,anticineso+A
22410,spelacchiare+V
22411,totalizzare+A
22412,assecondare+V
22413,svantaggiare+V
22414,circonvenire+V
22415,riaccostare+V
22416,alimentare+V
22417,trasumanare+A
22418,proliferare+V
22419,smascellare+V
22420,impersonare+N
22421,pencolare+A
22422,palazzinassere+V
22423,sbronzare+V
22424,giacimento+N
22425,precitare+V
22426,giostrare+V
22427,coagulare+V
22428,tramutare+V
22429,smagrire+V
22430,gessare+V
22431,falcare+N
22432,pervertirebber+N
22433,secernre+V
22434,confluirebbero+N
22435,cazzottare+V
22436,traligare+V
22437,inferiore+A
22438,sbarazzare+V
22439,consigliare+V
22440,caldeggiatore+N
22441,gargarizzare+N
22442,scolorirebber+N
22443,attanagliar+N
22444,dovero+N
22445,leggiucchiare+V
22446,collaudavatre+N
22447,fiscalizzare+V
22448,disidratre+N
22449,scuocere+V
22450,divorinoare+N
22451,emanare+V
22452,gridare+V
22453,eterare+V
22454,amicare+V
22455,congedare+V
22456,falcare+V
22457,empire+V
22458,intui+V
22459,panneggiare+V
22460,immedesimre+V
22461,arguiscre+N
22462,totalizzavre+N
22463,superpubblicizzatre+N
22464,pavimento+N
22465,inconsapevol+N
22466,ritentavamore+N
22467,adescare+V
22468,murare+V
22469,riabbattre+V
22470,sessantaseiesimo+N
22471,banca-dare+V
22472,falcare+V
22473,parafrasare+V
22474,enfatizzatre+N
22475,badare+A
22476,snocciolare+V
22477,turlupinare+V
22478,soggiornre+V
22479,destinatore+N
22480,cedolare+V
22481,cenare+V
22482,assurgevatre+N
22483,sminuzzare+V
22484,spostare+V
22485,interpretre+V
22486,interior+N
22487,intrave+V
22488,manganare+V
22489,vitalizio+N
22490,cromare+V
22491,spodestare+V
22492,rotare+V
22493,strusiare+V
22494,addire+V
22495,politecnico+N
22496,pietruzz+N
22497,saggiare+A
22498,selrre+V
22499,macchiare+A
22500,pere+V
22501,salmodinoare+N
22502,folleggiare+V
22503,impicciare+V
22504,sigillare+V
22505,incollerare+V
22506,stipulinare+N
22507,stereotipizzare+V
22508,imperiare+V
22509,preporre+V
22510,genoano+A
22511,campionare+V
22512,infossare+A
22513,lucrare+V
22514,incarnare+V
22515,rincresrre+V
22516,ghigare+V
22517,poppinare+N
22518,azzoppare+V
22519,industriar+N
22520,bevicchiare+V
22521,autopromuovre+V
22522,sobbollire+A
22523,arrossare+A
22524,escrere+V
22525,giaare+V
22526,incidre+V
22527,pizzicottare+V
22528,escresrre+V
22529,discorrare+V
22530,incombre+V
22531,lustrare+V
22532,prefigg+V
22533,incubare+V
22534,cauzioninare+N
22535,sopravvivre+V
22536,sfoltire+V
22537,notificavamore+N
22538,salariare+V
22539,natura+N
22540,contestare+V
22541,handicappatre+N
22542,disaffezionare+V
22543,cremere+V
22544,deralere+V
22545,commerciare+V
22546,annullamento+N
22547,smungre+V
22548,mangiucchiare+V
22549,stagnare+V
22550,diseducare+V
22551,ridure+V
22552,elettrogere+V
22553,riacuire+V
22554,arruggiire+A
22555,impastoiare+V
22556,incardinare+A
22557,contra+V
22558,nascondere+V
22559,computatore+N
22560,pisre+V
22561,monacare+V
22562,ravvolgiare+V
22563,mistificare+V
22564,intorbidre+V
22565,femminucre+V
22566,carreggiare+V
22567,jam+N
22568,ardiremo+N
22569,rivoltare+V
22570,accordare+V
22571,vigil+N
22572,esibizionistire+V
22573,deburocratizzare+V
22574,prolungare+V
22575,infiocchettare+V
22576,climatizzare+V
22577,inquietare+V
22578,mangiucchre+V
22579,autorizzare+V
22580,insaare+V
22581,singhiozzare+V
22582,impagliatore+N
22583,diseducare+V
22584,inverdie+V
22585,sbaciuccare+V
22586,infermare+V
22587,temere+V
22588,avvitre+V
22589,accapponare+V
22590,scantoare+V
22591,raggranellare+V
22592,embargo+N
22593,vicinianore+N
22594,espugre+V
22595,denotare+V
22596,denegare+V
22597,riverirebber+N
22598,dissentere+V
22599,autointerrogare+V
22600,sconsiderre+V
22601,autoinflire+V
22602,cavare+V
22603,crare+V
22604,depositre+V
22605,primatist+N
22606,infeudare+V
22607,dissanguare+V
22608,sciupare+V
22609,rastrellare+V
22610,stellare+V
22611,straviziare+V
22612,impigliare+V
22613,amoreggiare+V
22614,scaffalatur+N
22615,sopraelencare+V
22616,strapagavamore+N
22617,friare+V
22618,bestemmiatore+N
22619,confrontavore+N
22620,destreggre+V
22621,risolvare+V
22622,provare+V
22623,intricare+V
22624,costringre+V
22625,disdegnare+V
22626,decelerare+V
22627,condiscenere+V
22628,risulare+V
22629,amorazzo+N
22630,accozzare+V
22631,superpagare+V
22632,collaborare+V
22633,inscrivevatre+N
22634,metod+V
22635,spoetizz+V
22636,tentacolare+V
22637,reiterare+V
22638,ciare+V
22639,fioriremo+N
22640,sabbiare+V
22641,asserie+V
22642,imbrigliar+V
22643,corrompre+V
22644,scompigliare+V
22645,sfidare+V
22646,meravigliare+V
22647,soprammette+V
22648,incancrerre+A
22649,disossare+V
22650,esterifire+V
22651,percolare+V
22652,silurre+V
22653,indottrinre+V
22654,ammosciar+N
22655,dissuadre+V
22656,ricostrure+V
22657,trasognatre+N
22658,succidire+A
22659,punie+V
22660,desolare+V
22661,piattonare+V
22662,bilanciatore+N
22663,riscaldare+V
22664,scompaginare+V
22665,repulere+V
22666,rischiarare+V
22667,restere+V
22668,disseminare+V
22669,contagiare+V
22670,impere+V
22671,espugliere+V
22672,parificatre+N
22673,socchiudre+V
22674,trombare+V
22675,iridatore+N
22676,dilaniare+V
22677,commentare+V
22678,unison+N
22679,deprimire+A
22680,strappare+V
22681,camero+N
22682,arricciolo+N
22683,decelerar+N
22684,conteare+V
22685,officiavamore+N
22686,incenerirebb+N
22687,speronre+V
22688,laico+A
22689,sopire+V
22690,differenziare+V
22691,ballottare+V
22692,libico+A
22693,attizzare+V
22694,autopromuovre+V
22695,pacificare+V
22696,ristudiare+V
22697,autodenominatore+N
22698,stilizzre+V
22699,racconciar+V
22700,minare+V
22701,deludre+V
22702,iniettassre+N
22703,espressionismo+N
22704,sconficcare+V
22705,parsimonioso+N
22706,tralignre+V
22707,strombettare+V
22708,confederare+V
22709,elargire+A
22710,carreggiare+V
22711,animare+V
22712,percuotare+V
22713,deturpare+V
22714,angariare+V
22715,agglutiare+V
22716,strombettre+V
22717,incorrere+V
22718,dislore+V
22719,troncre+V
22720,ragre+V
22721,riavvicinare+V
22722,continuativo+A
22723,riconnettevamore+N
22724,scremare+V
22725,oroscopo+V
22726,trentennal+N
22727,raggelare+V
22728,parcheggiare+V
22729,stellare+V
22730,disavvezzare+V
22731,leghire+V
22732,raggranellavre+N
22733,distrare+V
22734,ravvoltolare+V
22735,mitterrandismo+N
22736,affumicare+V
22737,sconvenre+V
22738,riordinare+V
22739,ragguagliare+V
22740,incollerio+N
22741,convenire+V
22742,arrostire+V
22743,schermire+A
22744,insanie+V
22745,riconsiderare+V
22746,cazzeggiare+V
22747,raffrenare+V
22748,intervallare+V
22749,rivoluzioare+V
22750,semplificare+V
22751,pirotecnico+N
22752,corrompare+V
22753,avverbare+V
22754,suddividre+V
22755,scipre+V
22756,esagitare+V
22757,osteggiare+V
22758,ripudiare+V
22759,rintracciare+V
22760,riconnettere+V
22761,incurvatre+N
22762,rimenavre+N
22763,rispettare+V
22764,amoreggiare+V
22765,popolare+V
22766,sconquassre+V
22767,idoleggiare+V
22768,aggrottare+V
22769,travisare+V
22770,ricomprare+V
22771,peggiorare+V
22772,dilazionare+V
22773,pupare+V
22774,escoriare+V
22775,incrudere+V
22776,invocare+V
22777,ricomperare+V
22778,ritorre+V
22779,ronzinoare+N
22780,attruppare+V
22781,pervertire+V
22782,maciullre+V
22783,dicitura+N
22784,computare+V
22785,frittur+N
22786,frisare+V
22787,mozzinare+N
22788,europeizzavore+N
22789,autopromuore+V
22790,ufficializzare+V
22791,pervrire+V
22792,disattivare+V
22793,ravvedevatre+N
22794,tampon+N
22795,benemerre+V
22796,accelleraare+V
22797,sondar+N
22798,riattare+V
22799,sovraintendre+A
22800,rincivilie+V
22801,ricopiare+A
22802,ingraziare+V
22803,duecentotrentesimo+N
22804,sconvenire+V
22805,sfacchiare+V
22806,scolpie+V
22807,gelificare+V
22808,sofistico+A
22809,spremire+A
22810,rumininoare+N
22811,seguitre+V
22812,volare+A
22813,esortare+V
22814,onorare+V
22815,espugare+V
22816,dileguare+V
22817,birssere+V
22818,ponderare+V
22819,accattonre+V
22820,maturare+V
22821,ascondare+V
22822,giacobo+N
22823,afferrare+V
22824,ripopolamento+N
22825,scompagininare+N
22826,incartapecori+V
22827,moderare+V
22828,dilatare+V
22829,antirealistico+N
22830,incollerie+V
22831,serbare+V
22832,accondiscendre+V
22833,organistico+N
22834,ufficializzare+V
22835,affluire+V
22836,guardare+V
22837,gelatinizzastre+N
22838,desolare+V
22839,salmodire+V
22840,estirpre+V
22841,manganare+V
22842,nominare+A
22843,spersonalizzre+V
22844,talentare+V
22845,crepuscolre+V
22846,frammentare+V
22847,riallungare+V
22848,stornellare+V
22849,rinnovellastre+N
22850,insegnare+V
22851,obnubilinoare+N
22852,ricaricare+V
22853,satollare+V
22854,cascare+V
22855,assolutismo+N
22856,nobilitavre+N
22857,esteriorizzare+V
22858,appezzavamore+N
22859,sublimavatre+N
22860,svilire+V
22861,credre+V
22862,rincivilire+V
22863,disobbedie+V
22864,serssere+V
22865,cariare+V
22866,ragionare+V
22867,indizere+V
22868,brunire+V
22869,ravvisare+V
22870,risolare+V
22871,fabbricare+V
22872,proponibile+A
22873,tarmare+V
22874,automobil+N
22875,decorare+V
22876,tonsurare+V
22877,assuefare+V
22878,affrescare+V
22879,concedre+V
22880,abbigliare+V
22881,riconfrontare+V
22882,deflettare+V
22883,espansionistico+N
22884,montare+V
22885,assaggre+V
22886,rifiatare+V
22887,scervellatre+N
22888,protendre+V
22889,germogliare+V
22890,placengere+V
22891,espugnre+V
22892,scantonare+V
22893,riluttare+V
22894,protestare+V
22895,lercinoare+N
22896,satirico+A
22897,allargatre+N
22898,portacenessere+V
22899,dosare+V
22900,sgomentare+V
22901,sperimental+N
22902,compaginare+V
22903,sfracellastre+N
22904,ereditare+V
22905,procurare+V
22906,proceere+V
22907,decontestualizzare+V
22908,obliare+V
22909,impiantare+V
22910,paventare+V
22911,frammett+V
22912,perseguibil+N
22913,rottamare+V
22914,italoamericano+N
22915,ripetitore+N
22916,bianco+A
22917,cranio+N
22918,metallurgico+A
22919,cornacchere+V
22920,premiare+V
22921,ripungre+V
22922,accentrare+V
22923,sapone+N
22924,identificazione+N
22925,connettre+V
22926,cittadin+N
22927,abbottonare+V
22928,disturbare+V
22929,calciomercatore+N
22930,bore+V
22931,sovversion+N
22932,tralignare+V
22933,rivendre+V
22934,addurre+V
22935,pollre+V
22936,lembare+V
22937,preposizion+N
22938,cimiterial+N
22939,svezzare+V
22940,climatizzare+V
22941,trombare+V
22942,appoggiar+V
22943,sostare+V
22944,acquare+V
22945,spostre+V
22946,mezzano+A
22947,abbozzare+V
22948,incattivire+V
22949,repubblico+A
22950,targete+V
22951,cernere+V
22952,identificre+V
22953,attristare+V
22954,inneggiare+V
22955,asininoare+N
22956,plauere+V
22957,magnetizzare+V
22958,differenzrire+V
22959,sfalsare+V
22960,arcuare+V
22961,aggraffare+V
22962,giaare+V
22963,autogere+V
22964,rinvestre+V
22965,bersaglare+V
22966,riorientare+V
22967,attruppire+V
22968,scarpinoare+N
22969,astrare+V
22970,molavatre+N
22971,deturpere+V
22972,potare+V
22973,milionario+N
22974,slattare+V
22975,autorizzare+A
22976,apologere+V
22977,aggredie+V
22978,smagliare+V
22979,pervertire+V
22980,ricomperare+V
22981,distorare+V
22982,controsterzare+V
22983,bucare+V
22984,corredare+V
22985,ridoare+V
22986,fertilizzare+V
22987,deviar+N
22988,proccupazion+N
22989,congerre+V
22990,prevedre+V
22991,feniere+V
22992,orininoare+N
22993,torchiare+V
22994,antisemitismo+N
22995,sbracare+V
22996,squadrare+V
22997,scapitare+A
22998,animavatre+N
22999,cascare+V
23000,tassativo+N
23001,perquisiràe+N
23002,consiglare+V
23003,affermare+V
23004,comprendre+V
23005,provincializzare+V
23006,accostumre+V
23007,immigrare+V
23008,pignore+V
23009,plaudire+V
23010,politicizzare+V
23011,alenare+V
23012,ragliare+V
23013,inscindibil+N
23014,appuntare+V
23015,disistimatore+N
23016,telefoare+V
23017,aggiure+A
23018,sobbarcare+V
23019,decad+V
23020,rassettare+V
23021,lesionare+V
23022,sminare+V
23023,inverdirone+N
23024,pasteggiare+V
23025,sorridere+V
23026,pillare+V
23027,tampoare+V
23028,nettare+V
23029,crocifigg+V
23030,sviare+A
23031,ringere+V
23032,schiumare+V
23033,rivoglare+V
23034,autoprodu+V
23035,stoppre+V
23036,sfreare+V
23037,interpretavamore+N
23038,impuntre+V
23039,deliberare+A
23040,suggellare+V
23041,attingre+V
23042,rispondare+V
23043,costringe+V
23044,deceder+V
23045,smagnetizzavore+N
23046,meravigliare+V
23047,cromare+V
23048,autoregolamentavatre+N
23049,ghignar+N
23050,ripudiare+V
23051,filiform+N
23052,mugghiare+V
23053,raggruppare+V
23054,encomiabil+N
23055,riacchiappare+A
23056,disaffezionare+V
23057,sceneggiare+V
23058,lastricare+V
23059,ufficializzare+V
23060,annualizzare+V
23061,riconnettare+V
23062,vellicare+V
23063,alenar+N
23064,attraccare+V
23065,paventre+V
23066,basilare+V
23067,riassalare+V
23068,costituivre+N
23069,equivalenz+N
23070,polarizzatre+N
23071,rimembrare+V
23072,massaggiare+V
23073,giugulare+V
23074,bitumare+V
23075,scamosre+V
23076,paramedico+N
23077,dedito+N
23078,dolorare+A
23079,incompres+N
23080,straripare+V
23081,espander+V
23082,contagiare+V
23083,distendare+V
23084,completatore+N
23085,impostare+V
23086,discend+V
23087,propinare+V
23088,munere+V
23089,crocefire+V
23090,depoliticizzare+V
23091,aggiudire+V
23092,rendimento+N
23093,impaginare+V
23094,scrosrre+V
23095,lesionare+V
23096,arrochi+V
23097,ingaggiare+V
23098,smerlare+V
23099,vibrare+V
23100,tremavamore+N
23101,reagire+V
23102,sguinzagliare+V
23103,coreografinare+N
23104,bagliore+N
23105,telelavorare+V
23106,girellare+V
23107,zangheriano+N
23108,gridare+V
23109,collinaro+N
23110,svantaggiare+V
23111,ombreggiavatre+N
23112,crosciare+V
23113,ripassre+V
23114,ringhiare+V
23115,remare+V
23116,peggiorar+N
23117,raffreddare+V
23118,trapiantare+V
23119,tassare+V
23120,aggrinzinare+N
23121,disinfettare+A
23122,interpellare+V
23123,impaginazione+N
23124,stimmatizzre+V
23125,ricomprare+V
23126,rubricare+V
23127,scapitare+V
23128,tecnicizzare+V
23129,stanzare+V
23130,trasportatore+N
23131,assegnare+V
23132,rattrappi+V
23133,impopolre+V
23134,pollare+V
23135,turrito+N
23136,commrre+V
23137,economico-finanziario+N
23138,dilaniare+V
23139,attorcigliare+V
23140,parificavatre+N
23141,originavamore+N
23142,flessibilizzre+V
23143,promuore+V
23144,increspare+V
23145,demordre+V
23146,autososterre+V
23147,sprigioare+V
23148,sborsare+V
23149,autoinstallare+V
23150,attire+A
23151,esprimre+V
23152,flagelere+V
